2.334345142025e-01,2.340825969801e-01,2.444200392144e-01,2.737585317344e-01,2.802408646398e-01
7.065230223810e-02,7.890099220176e-02,8.681937099555e-02,9.562559655817e-02,1.065956989041e-01
